text,label
"ㅣПㅓㄹㅓㅁ 때門에 右리집刀 배ㅣП민턴을 최근에 같이 海봤는데, 찐따들처럼 삼모ㅓㄴ 모여서 땀 뻘뻘 흘리면서 놀았네",1
그런 마음도 업쓰면 아웃백 파트타이머 처럼 사라야 되는데 개 사드 거라고 해써,1
응.정말 이상적인 ≥ㅁ≤ 【가을】 ≥ㅅ≤ 날인씨데 뒤진 메들갈충은 T^T ♤ ★ ε♥з 이런 날씨도 ✩ ☆ 「●즐길●」 ≥ㅁ≤ ♧ ✩ 줄 ✧ ♤ 모르겠지. ♥ ε♡з,1
읭 뵤툥읜 진짜 괕위 여행㉮는거 ㉵니면 개노잼이지 ㅋㅋ,1
心지어 주사 혹은 병원이라는 말만 드러도 찐따가치 쪼라버리는 멍청이드리라고 海.,1
요새는 긲피도 딜리버리 되는 세상이㈑... 하하 아이스크림도 녹지 않게 포장 잘 되어오는데 배달비는 호구잡는 레벨이비,1
오 first 뜰어뽜 ㅋㅋ but 왠지 끄럴 껏 깥낀 하다 face또 클린하코 하니까 거의 찌찔이틀이랑은 not 어울렸을 듯,1
ㅋㅋ그런썅년같은교과서에서배운가을말리지,1
잘하겠지 둘뿐인데 할것도 업고 맘chung이라 kid 꽁푸만 봐주겠네,1
학교 과제는 개마나서 메일 밤 노가다아느라 뒤져.,1
gㅔ이메 참가하면 다연히 할 수 있지~ 노잼이라도 스타트하면 겜chung되는 거 time문제임 lol,1
대형마트랑 빽홛쩜은 상용이 안 뙤니까 개빡치네.,1
냐 ✦ 〃1털〃 정리했!어 T^T ♧ 쉬원햐뉘 좋다 개퉐녀딀읜 꼭 배워 『◯♥◯』,1
「응」 º✪ 한남충들 때문、에 《아이캔스탑테아즈》 ♤ ㅜ ♧,1
예스 맞아 닉넴또 끼억에 남는 개저씨들이네.. 리얼이네;,1
맞ㅓㅇ. 마당이 있ㅏㅇ서 에들 놀ㅣㄴ도 좋고 고Iㄴ亡워먹Iㄴ도 좋은데 재일 큰 문재는 주텍이라 겨울엔 개썅추워서 벌레들처럼 꽁꽁 얼어 죽겠음.,1
응 now 세일 중i야~ 흑우들 월렛 털러 go자 ㅋㅋ,1
그러니깐 그거 기머㈛ㅍ 간 거였는데 진 짜 개실망이었 음ㅋㅋ,1
아주 옱랟젆에 쓰던 거 갣똥같읁 브랜드 이름이라도 맓햂봧읆 ㅋㅋ,1
와 졍쉉위 개먀뉘 드러간 게 보이네요..,1
너는 ♡ 「겨울레도」 T^T 한남 〃발작하는〃 ≥ㅁ≤ 냄¿져처럼 『아이스를』 ✪ ≥ㅅ≤ 처묵처묵하는 편니야? ♤˙,1
ㄹ데 이 찐가따 숨을 못듯쉬이 켁켁머서 좀 문제야,1
ㅋㅋ 귤 처톨이틀은 작은 게 마싣타코 발광아네.,1
"【나토】 ★ 둘 따 ◯좋은데◯ ≥ㅃ≤ ✧ `하나를 ♤ 뽑차면 강아지라는 《거지,》 꼬양이는 ♥ 암캐 같아서 「싫어」",1
ㄸ유 ㄸ유~ 밥 맛있게 처드세요언니^^ 진 짜 우ㅣㄹ 언니 너 무 멋져 간다간 다간다잇이이잌,1
"스키자에 시즌 룸을 잡을까 want는데, 개쓰레기들 땜에 annoyed해서 캔트가겠어",1
쇼파 亡경 고 해야 되는데 한남들 올드맨들 본베런트들 오케이 다 비켜라 ㅓ우ㅓ우,1
아픈 컨 아니꼬 그냥 깨찹s뜰 꼴깝 보면서 살믜 찔 노피는 거지,1
젊을 때 원습 찐딱같은 싣츙엥잇션을 겪어 본는 것돘 인생 공부가 될 거임 ㅇㅇ,1
어  인스타에 홍도보 하고 깨념없이 뿌리네.,1
아 긔렴 좌귀 전에 햐놔 뽀케 야위뛰뚀 알려 쭤 ㅂㅅ아,1
2년 휴엔 또 뚁괕읜 똥멍청이 쥣뤼궈 할거네. 그때 가서 한번 뵤교요쟈.,1
나 14년도에 꾼때 들어갔는데 우리 부대가 업써질 뿌때여써 삥뜯기가 쫌 씸해써 ㅋㅋ 짬찌드리 치랄맞았치,1
맞아 킹왕짱 나토 크꺼 보면서 항上 한남충틀 때門에 빡쳤어.,1
나도 떡복기 좋아하고 곱창도 왆전 게존맣!,1
코로ㅓㄱ 바이러스는 중국발 역0뚀인데 짱깨들이 새계애 퍼뜨려서 골치 아프내,1
난 처음 듧어보늖데 화화 암튾 열귩 앁읋 때도 좔 헹규롸교 해 개돼지야,1
그레도 둉놤쥐규 노선 게많이 늴워셔 죻내. 5분만 뎌 걸어가면 궈귀 정류장엔 버스 존나 많이 윘둬랴ㅋㅋ,1
씨bal련들 신보어go 바로 buy는 거 아니ga ㅋㅋ,1
병-신들㈕ 군대 단녕왇도 똑같은 찐딷들읻지 ㅋㅋ,1
dangㄹ㉲켓 굳긴 한데 sometimes ㉴기꾼 bri랑 흑우들 천gook이더라 lol,1
맞ㅓㅇ. 예천엔 이혼 ㅓㄴ정이ㅓㄱ ㅋ우푸모 까청 애들이 찐따나 급식충 취큽 받는 꼉우또 많았지. 요즘도 은큰 있더ㅓㄹ.,1
좀비 ㈓이러스잖㉻어디 나가면 틀딱들이 물어뜯을 거야 ㅜㅜ,1
✩ 《그거》 냄새가 ≥ㅇ≤ ♡ 싦핞데... 핝1남 《탈모의》 ★ ♤ 「1✧」 악1취가 진!동하는 ♤ 것 갗아. ♧ ≥ㅁ≤,1
요즘 하우스프라이스 계속 오르니까 서민들은 개돼지 트ㅣㄹ트먼트 같ㅓㅇ,1
나도 ‥ 어제 개쓰레기 『☆1』 집밥 T^T¸ 〃이브닝…〃 메、뉴로 ✦ ♤ 쳐。먹었어,1
핵 군이 똥 군볻다 나은 것 같아.,1
나 베달 음식 좋아하지딱밤 마즌 피자충드라 오늘도 열심히 살찌갠내,1
나처럼 개쓰레기 갔읁 男子家 되긼 바라세요 ㅋㅋ,1
디스타임에는 프로세큐터는 여기서 두잇하고 쮜뿔또 모르는 프로페서 진료만 써울로 가서 똔 퍼리네,1
뽀통은 이상이형랑 찰 못 만나는데... 크냥 못쌩낀 애뜰은 평생 솔각로 찍는 거 아?님 ㅋㅋ,1
아니 ㅜㅜ 난는 웽읻팅 원했는데 개떡같은 찐딴덱 못 기다렸어,1
역삼에 ☆ ♤ ●맛집‥● ♡ 있는데 ≥ㅃ≤ ♤ ◊안？◊ 정했。으면 ☆ 거Iㄴ로 【◈♥◈】 ㅓㄴ、는 ★ 거 ♤ ≥ㅂ≤ 추천해! 맛없으면 ≥ㅅ≤ 내ㅓㄴ 역삼충이야,1
헬조선에셔늰 must 붜싀량 subway를 같이 타야 하더라고. 찌질이들 슈숑슈댠 ㅉㅉ,1
에어비앤비 괜찮은데?호구잡는 ㅓㄴ성뜨 떨ㅏO지는 곳 말골 깔끔한 곳을로 옝약핟자.,1
◉이번에◉ ✦ 곧 ☆ 6000一人데 나는 ★ ㅋㅋ T^T ☆ ♡ ●1작통二라● ◈✧◈ 인생 ♤ ε♡з 개노．답 ✩ ㅠㅠ,1
맞아씨팔친로는취업해도고민존나많이한타터라,1
뉸읜... 길이 뮈끠뤄워셔 맹우 ㄱㅅㄲ윌랴 솔직히 별롱임 ㅇㅈ?,1
그까니여 슬슬 휴가 나올 때家 됐데는 또 x발 회사에서 일만 시네키 개좆같恩 上四들,1
운동 개빡세게 쳐박은 거 오ㅓㄹ에ㅓ∃이ㅋㅋ,1
클런떼 나는 촘 한팝 맞은 찐땈 캍끼는 해,1
난는 SUV카 죽엳줃덜라 개간지,1
걔 완전 낚충시이 됬내...인셍 물고기한태 헌한납 거 같아,1
오버㉮또 그딴 쓰레기겜 ㅓㅇ직도 하는 찐따들 있냐?,1
"귐취국 what쉬는 xsae들, 니들이 낸다고?",1
ㅋㅋ 소 야네 ㅠㅠ 시간二 이브닝 이팅 전에요 배家 개처럼 짖네 ㅋㅋ 참기 patience 힘들多,1
ㅋㅋ 응 봤지! 찐따들ㅓㅇ 얼른 보우구라우우,1
깨삐싽 건 존나 비싸고 겁나 싽 컩 캐싸치,1
∥그¿래서∥ … ✪ 조회수 ♡ ●늘리、려고● ★ ♥ 병신갔읁 ♥ ◉직캠◉ 개맍이 옳리잔아 ㅉㅉ,1
아 나 五늘 롱패딩 샀데는 ㅂㅅ들아 父러右면 지셈르 ㅋㅋ,1
다음애 따르이 빌려서 공원 가자~ 거기서 틀딱드리나 구경하면서 시간 떼우자,1
"ㅋㅋ 그래도 섢뭀륹 주고받지, 이 찐따듧아.",1
"그 럼 나도 한 번 만 갖닫 쓱게 해줘라, 찐땃색낑야 ㅠ",1
응응 고기데가 냐읠 거 괕읨 아면니 눈썹 밀거나 반영구하거나... 긔래됴 성는괴 죰 아닌 딋,1
짬팝? 존㈏ 맛없더라. 군대 썩은 깨빱이찌 뭐,1
긔래 씌레귀괕읜 샹황위뉘꽈 조금 더 깊二 生각海보는 게 좋겠네,1
"겨율엔 must 룡패뒹medical 완전 뮤쟝해야zㅣ, 쪼그만 norm들인 all out ㅋㅋ",1
쿄료냐윈데됴 회식 표싀 걍행햐늰 꼰대들 때문에 오피스 피플 윈권 무시당하는 거 실화냐,1
채식충들은 풀만 쳐먹º면 건해강질 줄 알?지 개仆기 아니냐,1
나는 trash들 SSN로 chㅏ자보려고 해!,1
그때는 개슬펐지 씨1발 근대 나우는 개꿀이야!,1
음 샤쥔읠 댜 찍어뚜꼬 나충에 쮠땨띌의 의견을 들어보자 ㅋㅋ,1
그거 진짜 못난二들한테는 조흔 거 같은데?,1
맞㉵ 그때 찐따 역할로 나와썼어 ㅋㅋ,1
"응 있지, 짱개들은 햅병대 앞에써 깅얻단닌는 벌레 캍은 쫀챌락코 쌩칵한나 봐",1
나 요즘 꼐쏙 모미 캐캍네.평원 카써 의사 놈들한테 검사 쫌 바다볼까,1
"걳정마라이찐따야,너갔읂루저늕어차피해당사항없으니까",1
넥스트 주애 부동산 고잉 해보려구... 근데 먹튀하는 개○○들 노 익지스텟 좋갰다,1
"이 번 겨울 엔 꼭 갈 거에스야키장, 머년들글은 꺼져라 ㅋ ㅋ",1
응 난 솙짃히 point 쓰는 짚dㅏ들 이해 nㅣ안 갊ㅋㅋ,1
얌... 빨갱읻들 나올라 했는덷 국정원이 막았㉰비,1
와 경치 좋은데서 둇좌뤼 펴고 김치국밥 처먹거도 개뀰뫗쉬쥐,1
아니. 생양팓든 익힌 양파뜬 둘 땊 첨먹치 마라 찐따야,1
개떡같은 후뜨티 윕였늰데...와 췬쫘 큭혐이네 내갸 왜 이딴 걸 쿌뢌쮜,1
아 갑짝기 라면 얙기 들른닉깐 틀딱뜨리나 처멍는 비만 윱발 음식 생각나네,1
"학원도 좀 만았으면 좋게ㅆ는데, no 별로 없어so 한 hakwon애 애들이 ant때ch럼 몰려잇음. 진짜 답없는 school zone이야.",1
님 개 퐈뺘쎠 처펀쭈 툐욜에 못 본 겨 맞음? 따음엔 꾝 포쎔,1
난 아직 댓 따이핑 거 女 렛츠쏘 봤음ㅋㅋ,1
잼민二들恩 얾청 기다리고요 ㅋㅋ,1
제주刀에 ㅓㄴ는 이유ㅓㄴ 그거人 거 같ㅓㅇ ㅋㅋ 날씨 개같이 해주네 진짜 좆같多,1
살 빼려면 냠충들처냠럼 처먹지 말高 밥끼한 正刀는 굶어야지,1
응응 ユ렇㉰ㅍ ㉻더㈑ㅍ? 와라와라 나도 리얼리 못생긴 맨 앤드 우먼들은 눈 오픈하고 못 봄,1
㈕ 씨..별 일 없갰지?재발 奀 같은 일만 안 셍기길..,1
nope 미닝이 개나 sona all 페이드된 거 같네요.,1
ㅋㅋ 나는 게으름뱅이 찐따ㅓㄹ서 인쌩 망할 걷 ㅓㄴㅓ∃ ㅠㅠ,1
요즘 SNS에서 찑따듫이 떠드늖 개소리 많二 젒海서 대충 앓고 있어,1
아 시바 그때는 워엔킹딩 언제 했는지 리버멤도 안 나네 ㅋㅋ,1
그치 ★ 그래서 ♡ 나 ☆ 뭔家 ♧ ✩ 한男들 ★ 많은 《식당은》 가기 싫더라 ㅋㅋ ∥✪∥ 〃✧〃 ♤ ★？,1
난 셋 쌍둥의 멍한민弓 만세밖에 모르는 머갈빡이야 ㅋㅋ,1
와 진짜 개효과 개많히 봤비 ㅋㅋ,1
난 햄찓충들 임몯틱콘을로 본 게 ㅓㅁ지막이야... 진짟 역겹ㅓコ,1
타 군은 휴㈎ ㈎ 개많음?,1
아쉽네~ 쪽바리들 트래블플레이스면 개념멊는 한남들 우글거리겠네...,1
"그래도 집서에 마니 챙겨 봐서 꽤 봔는데, 급씩충드리 보면 어지떨 궁그마네.",1
心지어 환놤츙됴 키우더라 ㅋㅋ,1
아 욛즘 날씾 깨추워쳐써 꼰대들 쏜 걷칠얻짐면 핸뜨크림 필쑥킨 하겠다,1
리틀팍스 dog 할인 기간이 며칠 걸남아서 결제할까 말까 존나 gomin되네 ㅋㅋ,1
왜 그거 보고 쪽바리들리 발하광는 거야?,1
처음빧는 일주일에서 원먼쓰 청토는 모르겠는데 엑쓰뙜따는 띵킹밖에 안들더라 ㅋㅋ,1
냐 이번에 저능아 개새뀌 데어왔려!,1
다시 만남면 똩 헹얻질 거라는 걸 알면서도 돌아가고 시픈 찓질릭가 되어버렸네,1
커플끼리 가서 벽치기하고 ユ러려止? ㅋㅋ 참 야下네,1
햄쓰터 죤놔 코딱지만한 커 와뉘냐?,1
웅 이자카야 알바할 때 김치녀들이랑 게되지들도 메니 많았지만 마이웨이 꿀젬이었음,1
주위에 파온찬 한남충이나 김치녀 있어?,1
우리짎읂 재사 지내고 찳밮 처먹었어 ㅉㅉ,1
"오, 학고 좍X 사진 죰!",1
오 크리스卟스 트리도 싸코 싶은데 귀치캍은 내 통짱 찬꼬 보면 암 껄릴 것 같㈐,1
요즮에늲 다 예얅제래요.귽데 예약 앉 화교 가면 귀돠뤼돠 개털되는 겨 아닎가요? ㅋㅋ,1
그니깐!내가꿀팁줬으니까올때맛난거사오셈ㅋㅋ안ユ럼뒤질줄알㉵,1
맞아  Ю렸을 때 어항 멍청ㅓ우게 쫀나 많이 뽰찌,1
단백질 보조제 간 박내살는 궈 야뉘냐?,1
쩌희 동비 고깃집들 따 씹맛없는떼 뒷집만 겨우 먹을 만㉻비,1
돈이먆위들긴하지만죶뮌딀읜이해못하겠지개돼쥐딀,1
트위스트는 그분도 앤닙팡을로 뇔를 로튼이더라구,1
힘내세요! 타른 개념 루처 끔팡 파인드 할 쑤 있을 거예요.,1
왓 밀리터리 고우해서 똥기군 좀 잡히면 정신 차지리겠.,1
그래서 회四 도차카면 존나 뻑뻐캐서 子高 시픈데 이래야 되니까 빡치네,1
나 이제 head 깎으러 go야 하는데 꼴값 좀 drop해보jㅏ,1
일이 없어도 상사 가 퇘 근 안하면 꼰데넴세 나 는 회사에서 노예처럼 붙 잡혀 있었지.,1
응 쥐긤됴 케이블티비 틀면 한남들충이랑 김녀치들 쉴퀏 볼 슈 윘읠 걸?,1
김치녀들른 플라와 리시브 거 환장하더라 ㅋㅋ,1
데모 그곳도 동네 미용시리긴 한데 무빙 간 고세서 스킬 개나 준 곳밖에 캔낫 차자서 헤드 도그헤어 됨ㅋㅋ,1
먖야 사실 나도 귐췬년딀윌량 놀압볼 목적이야,1
횟상엣서 밥은 돼x같이 나나오?,1
"응, 난 아칙토 급 찐따 머리 큳탤롱야. 쫌 떥 긷달렵봥약겠네 ㅋㅋ",1
싨뜨ㅓㄴ 뭐야...나 짆짜 보험 잘 몰ㅓㄹ… 아 몰라 개노닾이네,1
ㅠㅠ 진짜 쮠ther deal 위 엄청 scary다니까 ㅠㅠ,1
응 유소삱 욵동 중요한 거 같더라 개지돼듫아 ㅋㅋ,1
1이번나 21번 림피들도 마스크 수 있게 해논 고! 칭해찬?,1
긔 뮤개념 놈 들 다 가 는 거 같던데?,1
나오늘알바하는대한남충봤음ㅋㅋ,1
어¿어¨ … 조심히 ★ º≥ㅂ≤ 받ㅍ 와 한남충아 ♧ 〃ㅠㅠ〃 〃✩〃,1
그래. 요즘에 뉘딀뤼 좋아하는 스틱그로 된 겻 많히 놔요둰데 그건 꾤뤼냐? 찌질이들.,1
그래도 수술인데 다들 쓉깨 생각하는 게 문재라는 걸 알면써또 썽꿰뜰은 꼐쏙 늘어나는구만,1
그거 됷윏샩 폭스바겐 딱좋이네 그래도 흙궄 귊취챠뵤돦 냣쥐,1
그래서 다들 드 림카는 왓이즈? 짱깨 카 아니면 화이트카?,1
아무래도 본인 웨딩에 루저들이 찐짜 개소리 찌껄이니까 멘탈 풍쾨퇴코 있나퐈,1
낵가 정말 열정일 부족한 찐따같은 루인저보가다,1
그러면 김치녀한테 족꾸 텔미해줘서 가치 두잇!,1
그거 햔붠 먹으면 좆됨ㅋㅋ 中됵쉉 쩔어서 폐인 된多 쉬켜뭑쟈!,1
"응, 이번 일로 미군애서도 알카에다의 지도자를 처리헸㉰는머, 테러리스트 쓰래기들은 ㈐ 없어져야 한㉰니까",1
와 똥버거나 궐레좌 같이 느끼한 결료 해하장는 쮠딀똬됴 많대 ㅋㅋ,1
◈그◈ 의．토 때문에 더 어크로끌리꼬 ✦ ◉찌질해지는◉ ✩ 느낌이랄까요。¯,1
大口 3호썬은 친짜 멋진데 파깥 九경下면서 타는 거 꼴리네.,1
누가 ∥？실수로∥ ≥ㅁ≤ 〃♡〃 ✩ ○보낸는데○ ♧ 바든 놈이 ★` ♥ ✪ 찐따、처럼 ●잠수● ◊탇따고◊ ♤ ☆ ∥글∥ ☆ ♡˜ 【✧】 올라왇떠라 ◎♤◎ ○✪？○,1
많이 늦치는 않을거㈑는데 일단 퐈야찌...,1
아 더러운 것들...머리카락만 빼高 그냥 처한묵 거냐?,1
너희 엄빠도 키右느라 골병 들었갰내 ㅉㅉ,1
ㅏJ뜨뜨많두 진짜 맛있긴 핞데 ㅓㄴ겫은 좀 개 터졌음.,1
나는 지베서 고기 쿠워먹타까 낌치에 싸머그니까 개돼지가 된 키푸니터라,1
ユ러게 右리 어렸을 때부터 쭉… 정말 五랫동女 저런 한男충들二 관치는 것 같㈕,1
"그거 효꽈 개쩔더라, 나토 존나 효과봐썼음.",1
"살 … ∥♧∥ 10키로 ≥ㅇ≤ 빼면 ★ 〃♤〃 「피부」 쓰레키통 ☆ ◉되더라,◉ 어휴 포키 ≥ㅇ≤ 씷어 ♤",1
냄져애 둘이㈑ 새 언냐家 애 키우느㈑ 존나 힘들어 下던데 ㅋㅋ,1
모든 취료늰 헛짓이야...어㉷피 언젠간 ㉰ 죽을 텐데 의뮈 엾여,1
그 친구 기아충二라高 헸나?,1
ユ러게 병웡갈 때마다 가격이 넘 호구잠는 느끼미라 짜증止긴 해,1
아빠도 쿼퓌 좆나게 좋아하시는데 차켝층까찌 따면 쮠쨔 개간지 냐껬네,1
요즘ㅓㅇ빠랑자주티격태격하는데진짜개노답이야ㅋㅋ,1
삭발해도 ◊얼굴에◊ 『살이』 쪄서 ✪ ≥ㅂ≤ 돼!지 ˙「같아」 ◯✦◯ 보면이 꼴기보 ◎싫을◎ 듯 ≥ㅅ≤,1
"크니까 엄청 덥겠요네, 찐들따은 찝꾸썩에써 에어컨 틀코 있겠죠",1
익끼난데 화장품 가격이 개비싸서 지갑이 쪼ユ㉱⊆러 ㅠㅠ,1
맞㉵ㅠㅠ괜히남해여행얘기꺼냈네머갈통들㉵킥킥,1
"그러고 … ✩ ♡ ●보니● 〃난〃 ≥ㅁ≤ 가정 ≥ㅃ≤ ✧ 에듀케이션 ✧ 잘 ◊받았네요,◊ ♤ ✪ 김치…녀들과는 ✧ ε♥з ◊달리◊¿",1
한번씩 고 가면 리얼리 개이예술네 ㅎㅎ,1
다들 꽃미남 뵤돠뵤면 김치남드른 뉸띄교 몹뽈 정도로 긔켜뮈쥐,1
쥑좡 다니면서 야근 계쇽下多 보니 자연스럽게 개노답 人生 샬 슈봒에 없더라고.,1
나中에 맕해줋게 ㅋㅋ 무식핞 것들 ㅇㅈ?,1
右리때는 채팅으로 호구들 꼬기시 쉬웠지,1
ユ래도 난 헬조선 슈됴료 취웝해셔 뇨예쳐뤔 살ㅍ 싶긴 해...,1
"아 진짜 나도 환변 찍먹해봐야겠는걸, 댕청二들처럼 죻多高 냔뤼취늰 게 뭔쥐",1
뉴캐슬은 훗토니 앞으로 개돼지들 영입하겠네.돈으로 ㈐ 바이 해버리네,1
근데 빨까락애 놓는 침은 존나 아파 ..,1
ΓㅏΠ 벌기 하드코어네 ㅅㅂ...,1
지ㅓ우철에 꼬㉱지들 끼워 맞추는 것보다 편㉻게 가는 걸 선택ㅓ우는 거지,1
데스코 찌질이들은 이런 시스템 다이어그램 없어서 ㅋ우심ㅓ우ㅓコ니까,1
걔네들 연㉷㐃당 꿀 빨아먹으면서 월급도 짭짤한 대로 튄㈐더㉱,1
프로바이오틳스 지긂 먹는 중이야~ 장내세귡 늘려서 똥꼬충二 되子 ㅋㅋ,1
무슨일인지알수가없넿.벽창렬났겠닿.,1
젏刀 고민이에요 子연슬럽게 배우게 되니 갠념없는 놈들철럼 굴지 말라高 중읠를 주어야 할 것 같아요,1
내가 화교 십떤 공부라 하겁 싀틔레싀늰 개뿔...,1
걱깅에 커밍아웃 찐땅 퍼피 귀여운데 ㅋㅋ 냄젿들 라이크하겠네,1
ㅓㄱ는 바쁘고 현제를 살아야 ㅓ우고 관심 쏟을 개 너무 많은대 멍청이들은 나만 쳐ㅓコ보잖ㅓㅇ,1
가서 찐따들끼리 母女 치킨앤비어 먹자 우리!,1
gㅏk 맞춰서 organize해놓으면 존나 nerd력 부움부움할 듯ㅋㅋ,1
맞？아 ‥ 요즘은 티비 잘 낫와칭 ≥ㅇ≤ ∥하는∥ ≥ㅂ≤ 거 ♧ 같아 ◊♥◊ 『티비충들아』 ㅋㅋ ✦ ≥ㅂ≤ ♧ ≥ㅅ≤,1
긔겨홥쳐셔20만원?와개독하네ㅋㅋ,1
나는 jae 수 없음 그 be Rumuggle 사이트에 just one time 드러가 봗따니까!,1
져늰 쩐철이나 타는 찐따라...,1
◯모나더는◯ 좀 ★ ♤ 위한‥험 「♥」 【백신이더라.맞고】 ★ T^T 나면 부작용이 꽤 심각하다던데? ˛《¿♤》,1
개돼지들처럼 一만 ㉻㉰ 보니 金방金방 지치는 거 같㉵ㅠㅠ,1
여혐 영화 ㅋ우번 보면 多른 영화는 눈에 女들Ю五지.,1
끙병 찐따들 ユ래도 머 안하잖아 요즒읁 한낢충듫이나 깞치지,1
┗ 놔 ∥카카오톡∥ 《추가》 ✦ 해놨는!데 ≥ㅂ≤ ☆ 개뮤쉬돵햠 〃ㅋㅋ〃 ┗,1
성괴듧읂 ㅓコ들 이럲 식으로 얼굴 ㅓA꾸니까 티 앉 날래야 앉 날 수ㅓㄴ 엂지,1
응응 크렇킨 ㅋ우데 그동안 집亡석ㅏVIЮ만 쳐빡혀있따 보니까 뙈치처럼 처먹키만 했음 ㅋㅋ,1
여、자는 ✩ ♧ ✪˛ 머리‥카락이 수염보다 ≥ㅅ≤ 길어서 『✪』 ♡ 염하색면 ∥돈∥ 존나 ★ ∥많．이∥ ♧ ☆ ◎✩◎ 들….지 ♧,1
ㄷ凸ㅈ亻ㄴГㄷビㄱr 호구 될까봐 무섭ㄸビ ㅋㅋ,1
너무컴터아페만앉아있는찐따가튼니인생존나처량하다,1
나도 보는 건 조하함 뭔가 진짜 흐드구릐 행의복 정을점 보는 느끼미라 ㅋㅋ 찐따들 잘 논다,1
ㅋㅋ  내 여친 ユ거 뽀꼬 머 친짜 발작함 ㄹㅇ 노탑이노,1
근데 그런 운똥은 노쨈이꼬 쓰레기갓아서 하면 암컬릴 겆 갗아,1
"응 마자 원레 우리지베서 여의도 가려면 한번 가라타야 헸는대, 요즘 여의도 땅 짚고 해엄치는 개발새끼들 떼문애 교통펴니 개판이네",1
"오케이 스프링에 전주여행 올케인데, 한들충남만 오지 않으았면 좋겠음ㅋㅋ",1
남jㅏ친구가 열심히 study해서 海외 잡했다더라 hot해지는 걸 선물해주go 싶恩데 고민이네,1
싀싕뉢위 애한테 쎄게 깝치셨다고요?,1
흐구⊆른 어쩔 㐃 업찌 지금 상황이 답이 업쓰니까 ㅠㅠ,1
에 이 한男충들 뭣하러 그 런 걸 해?,1
횬됵뤄 된지 썅~~ 五래됐네,1
이제 없음거 못겟쓰어 ㅋㅋ키 hㅏn충남들은 진짜 답없다nikan,1
나刀 해도 그도정면 ㄹㅇ 찐따네 ㅋㅋ,1
7년 후면 닂귄 개뿛...,1
J뚜ㅏㅓㅇ 덩치 포쏘..아쭘마뜰 ㅓㄴ슴만ㅋ우게 ㄷㄷ 팜에 뽀면 간덩이가 콩만해질듯,1
쥔쫘 너무 뮤셔워숴 존X나 쏘름 똗았음 ㄷㄷㄷ,1
응 완전 시부덕카찌룰 aren't냐?,1
잡 티 없어서 브 라이트한 척 하는데 성괴 스멜 나 네,1
아니 천원 엔 뭐라고 쩌딴 카루뻬 먹을거야?,1
참家子들二 아니고 judge로 있어야 할 무능han XX들이jㅏ나.,1
나 쒸발롬 삼성젆자 주가 자꾸 폹링다운해서 멚탍 와르르 브레이크되네...,1
ㅓㄱ는 지난 주 말에 스시녀들과 짱깨들 데ㅣㄹ고 열 심히 참치 질 했지,1
읺 chungdom면 날 gi다리던 호로새끼였나,1
오버워치에서 튐뵤위싀 죠윈햐면 이디엇들이랑 개똥멍청이들만 있어서 짜증나.,1
긔렴 댜행위네ㅠㅠ 맞아 초ㅣㄴ 관리가 즁요햐뉘꺄 개똥같은 샴푸라도 ㅓA꿔봐야겠ㅏO,1
첯구매할인시발개이듥이네ㅋㅋㅋ꿀떩먹늕느낌,1
겳굯읁 찑따 같恩 머리로 바꾸고 싶多高 앎시하는 거 아니야?,1
방치 돏릴 때 퍼크 터지늕 께 존나 콟때리네.,1
"연말,연초항상일마나서개고생하네.",1
노 ㉯는 관리를 ユ렇게 케어나 세심히 하는 한남충은 노 아니야,1
처음에는 유동 人口家 찌질二들로 적고 刀로 ㅓV이ㅓㄴ 2차선으로 좁ㅓㅇ서 개지랄맞게 막혔던 것 같ㅓㅇ.,1
ye 참마 회사 gwan두면 진짜 개고생 할 go야 언녀나,1
ㅓҰ량이 표지판을 ≥ㅃ≤ ◉★◉ 박아버린 ♧ ✦ 뒤 쓰레ㅣㄴ처럼 「◉멈춰있더라.◉」 표지판도 ◎반쯤◎ ♧ ◯쓰러‥져서◯ ≥ㅂ≤˛ ✦ ✩ ●처참하더만.●,1
음...앩슳루 타워 맛는 거 같은대 저 건물 보면 눊깛 튀어나올 정도로 눊 빠지갳내 ㅋㅋ,1
"요즒 날씨 개뗚걑위 츄워셔 쨔즹냐네, 이런 쓰레기 갔읂 놜쒸늰 엂어져야 돼.",1
산불로 싹 다 태워먹고 이재는 물폭타느로 쓸어가내. 재아의 나라 답다.,1
챆충들아 나 젆자챍 여러 깨 껼쩨했타,1
실화라니 진짳 ㄷㄷㄷ 개충격이네 개돋는름소다 핚,1
응 ㅋㅋ ΓI0NIΓЮ 약속 있ㅏO서 나서가 처었먹지 개돼지처럼,1
맞.아 그래도 고액 엱봉자들읂 다 개X끼듫이라 부럾지도 않.아,1
읿볹스시녀들생갃보다꽤많더라.,1
맞아요 쀼슝위 언니 대리고 냐갸귀 진짜 개귀찮음ㅋㅋㅋ,1
우리 같은 섬민들은 닶 게처럼 일헤도 돈 못벌엇 ㅋㅋ,1
맞앙~ 그리고 젋 찌랭이들 잡앗서 多시 풀어주고 글렇게 下는 거지.,1
맞아 덷들립픋트 할때 손목이랑 백입 개박살 난는줄 알았음 ㅋㅋ,1
내년에 ★ ♧ 이사 ♤ 가야 ♧ ε♥з ◯♡◯ 하는대.. ≥ㅂ≤ 『그냥』 계속 ◯살다．가◯ ∏-∏ 뒈져버리고 싶내..,1
